,date_time,General Motors,Johnson & Johnson,Jacobs,Albemarle,Disney,AT&T,American Airlines
0,2020-01-08,1.416924671207094,0.13524309073637078,0.5962981483663392,-0.16152062290945998,1.6518277917957949,1.7087413055699547,1.3559003965121674
1,2020-01-09,1.407780255424499,0.24303025760420324,0.42903591944813113,-0.09442167409379744,1.7106417902363211,1.5997289665696524,1.4927460710986449
2,2020-01-10,1.437042385928804,0.2418191658416444,0.5950948229784395,0.06307446965407848,1.6404250778124276,1.570481753667132,1.4747764370620369
3,2020-01-10,1.437042385928804,0.2418191658416444,0.5950948229784395,0.06307446965407848,1.6404250778124276,1.570481753667132,1.4747764370620369
4,2020-01-10,1.437042385928804,0.2418191658416444,0.5950948229784395,0.06307446965407848,1.6404250778124276,1.570481753667132,1.4747764370620369
5,2020-01-13,1.352913760728925,0.20911968825252494,0.6011114499179431,0.05748289058610638,1.6074172215447844,1.4986931401791264,1.3863105464202734
6,2020-01-14,1.4096091385810177,0.15704274246245042,0.6191613307364537,0.3622239497905738,1.5269980808199823,1.3710689384226744,1.467865039355649
7,2020-01-15,1.4096091385810177,0.3205401304080408,0.7647637026724488,0.6119811481599854,1.6650309343028518,1.3471394005933386,1.4042801804568814
8,2020-01-16,1.448015684867919,0.4440714901891519,0.9584990901244738,0.748042905480634,1.6278220781466,1.352457075666525,1.4512776848603182
9,2020-01-17,1.5138554785026068,0.5639695746825863,0.9681256932276798,0.8058225558496773,1.6548285060019432,1.3684101008860803,1.5217739414654736
10,2020-01-17,1.5138554785026068,0.5639695746825863,0.9681256932276798,0.8058225558496773,1.6548285060019432,1.3684101008860803,1.5217739414654736
11,2020-01-17,1.5138554785026068,0.5639695746825863,0.9681256932276798,0.8058225558496773,1.6548285060019432,1.3684101008860803,1.5217739414654736
12,2020-01-17,1.5138554785026068,0.5639695746825863,0.9681256932276798,0.8058225558496773,1.6548285060019432,1.3684101008860803,1.5217739414654736
13,2020-01-21,1.4754489322157054,0.5845581346461072,0.9681256932276798,0.7881158888010998,1.5768099366420618,1.4481752269838646,1.476158716603314
14,2020-01-22,1.4333846196157667,0.35687288328483674,1.0547651211565356,0.8244611527429172,1.5894129363078877,1.5359168656914253,1.412573857704547
15,2020-01-23,1.3675448259810787,0.5191591794678683,1.0210720102953137,0.745247115946648,1.5384007948033496,1.610364316716023,1.3959865032092162
16,2020-01-24,1.3913203070158264,0.5845581346461072,1.21721404852314,0.9008794000051991,1.4063693697327802,1.5146461653986836,1.5977993162357391
17,2020-01-24,1.3913203070158264,0.5845581346461072,1.21721404852314,0.9008794000051991,1.4063693697327802,1.5146461653986836,1.5977993162357391
18,2020-01-24,1.3913203070158264,0.5845581346461072,1.21721404852314,0.9008794000051991,1.4063693697327802,1.5146461653986836,1.5977993162357391
19,2020-01-27,1.1590521461379004,0.45618240781475394,1.1498278268006978,0.586819042354111,1.0738902356914357,1.3604335882763037,1.2826395808244568
20,2020-01-28,1.1480788471987855,0.5700250334953875,1.1221513428789796,0.6865355357329437,1.1122993775301462,1.440198714374086,1.253611710457628
21,2020-01-29,1.1901431597987244,0.6899231179888186,1.1149313905515745,0.7918436081797471,1.2383293741884174,1.4880577900327556,1.3254902466040608
22,2020-01-30,1.1169878335379604,0.7601664402172963,0.9248059792632519,0.7228807996747609,1.0276792369167356,0.9483137701044236,1.245318033209963
23,2020-01-31,1.0895545861901739,0.7262558708656179,0.9584990901244738,0.695854834179563,1.2263265173638207,1.1743149607148091,1.4111915781632693
24,2020-01-31,1.0895545861901739,0.7262558708656179,0.9584990901244738,0.695854834179563,1.2263265173638207,1.1743149607148091,1.4111915781632693
25,2020-01-31,1.0895545861901739,0.7262558708656179,0.9584990901244738,0.695854834179563,1.2263265173638207,1.1743149607148091,1.4111915781632693
26,2020-02-03,1.1462499640422668,0.6862898427011386,0.8128967181884788,0.7881158888010998,1.309746372294771,1.3444805630567465,1.3324016443104487
27,2020-02-04,1.290731733407276,0.9369858375510476,1.0066321056405039,0.9474758922382981,1.6518277917957949,1.1105028598365823,1.4360726099062653
28,2020-02-05,1.3913203070158264,0.9648409480899248,1.2689570402028743,1.5308639749966988,1.718443647172309,1.2833272997151117,1.6130043911897922
29,2020-02-06,1.4187535543636127,1.2712471640175882,1.300243500288295,1.419964323481922,1.437576797476732,1.3178921876908183,1.654472777428119
30,2020-02-07,1.2413518881812595,1.1610378136246347,1.1823176122740182,1.228918705326216,1.4357763689530423,1.4747636023497925,1.488599232474812
31,2020-02-07,1.2413518881812595,1.1610378136246347,1.1823176122740182,1.228918705326216,1.4357763689530423,1.4747636023497925,1.488599232474812
32,2020-02-07,1.2413518881812595,1.1610378136246347,1.1823176122740182,1.228918705326216,1.4357763689530423,1.4747636023497925,1.488599232474812
33,2020-02-10,1.2248919397725881,0.959996581039686,1.137794572921689,1.004323612762679,1.384164084607275,1.466787089740014,1.5065688665114207
34,2020-02-11,1.2889028502507573,1.0338731785558402,1.3736463489502424,1.0658309825103693,1.4933900817111099,1.4853989524961633,1.6268271866025674
35,2020-02-12,1.469962282746148,0.9830073245283245,1.4650990784307003,1.3687081820255131,1.4027685126854008,1.4056338263983792,1.7567614634826576
36,2020-02-13,1.448015684867919,0.7759106331305748,1.5746016887296723,1.2680597588020193,1.3925660843844923,1.3232098627640048,1.7609083021064904
37,2020-02-14,1.4644756332765905,0.8243543036329729,1.6299546565731073,1.5103615184141352,1.3883650844958835,1.429563364227715,1.7581437430239353
